"販売店ASAコード","販売店名","契約状況","店コード","区域","順路","枝番","読者No","氏名１","氏名２","フリガナ１","フリガナ２","郵便番号","住所１","住所２","住所３","住所４（建物名）","住所５（部屋番号）","住所６（通称）","住所７（方書）","電話番号１","電話番号２","メールアドレス１","メールアドレス２","生年月日","性別","職業","支払い方法","銘柄コード","本社銘柄コード","銘柄","現区分","契約開始","現入り日","契約日","契約終了","契約期間（開始）","契約期間（終了）","現入コード","現入理由","現契約区分","販促品名１","販促品名２","販促品名３"
"1935200",,"予",,"3","115","0","4033","●●●●●",,"●●●●●●●●●",,"4640043","名古屋市千種区","月ヶ丘","2-2-83",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000201","3","朝刊単","予約","20210101","20210101","20200908",,"20210101","20211231","5","２継続","継続",,,
"1935200",,"現",,"1","56","0","4045","●●●●●",,"●●●●●●●●",,"4640096","名古屋市千種区","下方町","7-20-1",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20030401","20030401","20030401",,"20030401",,"1","新規","新勧",,,
"1935200",,"現",,"8","24","0","4047","●●●●●●●●●●",,"●●●●●●●●●●",,"4640082","名古屋市千種区","上野","3-19-4★",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"集金","000201","3","朝刊単","現読","20010401","20010401","20010401",,"20010401",,"1","新規","新勧",,,
"1935200",,"現",,"1","49","0","4055","●●●●●",,"●●●●●●●●",,"4640096","名古屋市千種区","下方町","3-66",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"クレジット","000201","3","朝刊単","現読","20120901","20120901","20120901",,"20120901",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"3","66","0","4062","●●●●●",,"●●●●●●●",,"4640042","名古屋市千種区","南ヶ丘","1-1-14",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"クレジット","000100","1","セット","現読","20160817","20160817","20160816",,"20160817",,"2","起し","起し",,,
"1935200",,"現",,"3","152","0","4067","●●●●●",,"●●●●●●●●●",,"4640017","名古屋市千種区","鍋屋上野字汁谷","3520-1",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"クレジット","000100","1","セット","現読","20020401","20020401","20020401",,"20020401",,"1","新規","新勧",,,
"1935200",,"現",,"3","184","0","4073","●●●●●",,"●●●●●●●",,"4640041","名古屋市千種区","霞ヶ丘","1-4-11",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","20010401","20010401","20010401",,"20010401",,"1","新規","新勧",,,
"1935200",,"現",,"4","58","0","4088","●●●●●",,"●●●●●●●●●",,"4640065","名古屋市千種区","堀割町","2-33-1",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20050101","20050101","20050101",,"20050101",,"1","新規","新勧",,,
"1935200",,"現",,"6","233","0","4090","●●●●●",,"●●●●●●●●●",,"4640062","名古屋市千種区","向陽町","2-29-1",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20030531","20030531","20030531",,"20030531",,"1","新規","新勧",,,
"1935200",,"現",,"3","159","0","4091","●●●●●●●●",,"●●●●●●●●",,"4640017","名古屋市千種区","鍋屋上野字汁谷","3520-1(小学本社集金)",,,,,"●●●●●●●●●●●","●●●●●●●●●●●",,,,,,"集金","000201","3","朝刊単","現読","20200701","20200701","20200705",,"20200701","20210630","6","固継","固定継続",,,
"1935200",,"現",,"8","40","0","4121","●●●●",,"●●●●●●",,"4640082","名古屋市千種区","上野","1-6-10",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000100","1","セット","現読","20090501","20090501","20090501",,"20090501",,"6","固継","固定継続",,,
"1935200",,"現",,"13","34","0","4135","●●●●●",,"●●●●●●●●",,"4640075","名古屋市千種区","内山","1-6-10",,,,,"●●●●●●●●●●●","●●●●●●●●●●",,,,,,"クレジット","000201","3","朝刊単","現読","20191001","20191001","20190810",,"20191001","20200930","4","１継","一継",,,
"1935200",,"現",,"10","50","0","4148","●●●●",,"●●●●●●",,"4640083","名古屋市千種区","北千種","2-1-43",,,,,"●●●●●●●●●●●",,,,,,,"クレジット","000100","1","セット","現読","20200501","20200501","20200301",,"20200501","20210430","1","新規","新勧",,,
"1935200",,"現",,"6","55","0","4150","●●●●●",,"●●●●●●●",,"4640051","名古屋市千種区","田代町四観音道東","116-10",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20120501","20120501","20120501",,"20120501",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"8","48","0","4221","●●●●",,"●●●●●●●●",,"4640082","名古屋市千種区","上野","2-3-12",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20070701","20070701","20070701",,"20070701",,"6","固継","固定継続",,,
"1935200",,"現",,"3","49","0","4239","●●●●●",,"●●●●●●●●●",,"4640094","名古屋市千種区","赤坂町","1-38-4",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"集金","000100","1","セット","現読","20200801","20200801","20200513",,"20200801","20210731","6","固継","固定継続",,,
"1935200",,"予",,"4","124","0","4254","●●●●●●●●●●",,"●●●●●●",,"4640841","名古屋市千種区","覚王山通","8-14",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","予約","20201001","20201001","20201001",,"20201001",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"4","124","0","4254","●●●●●●●●●●",,"●●●●●●",,"4640841","名古屋市千種区","覚王山通","8-14",,,,,"●●●●●●●●●●",,,,,,,"集金","005101","13","AERA","現読","20071101","20071101","20071101",,"20071101",,"98","物販","物販",,,
"1935200",,"現",,"6","139","0","4255","●●●●●",,"●●●●●●●●",,"4640072","名古屋市千種区","振甫町","4-6-3",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20011001","20011001","20011001",,"20011001",,"1","新規","新勧",,,
"1935200",,"現",,"4","105","0","4271","●●●●●",,"●●●●●●●●●",,"4640063","名古屋市千種区","西山元町","3-21",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","20010801","20010801","20010801",,"20010801",,"1","新規","新勧",,,
"1935200",,"現",,"8","28","0","4285","●●●●●",,"●●●●●●●●",,"4640082","名古屋市千種区","上野","3-9-19",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","20070901","20070901","20070901",,"20070901",,"5","２継続","継続",,,
"1935200",,"現",,"6","8","0","4303","●●●●●",,"●●●●●●●●",,"4640052","名古屋市千種区","田代町四観音道西","5-7",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000201","3","朝刊単","現読","20160701","20160701","20160701",,"20160701",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"5","91","0","4316","●●●●●",,"●●●●●●●●",,"4640073","名古屋市千種区","高見","2-9-5",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000100","1","セット","現読","20100401","20100401","20100401",,"20100401",,"4","１継","一継",,,
"1935200",,"現",,"13","114","0","4317","●●●●●",,"●●●●●●●●●",,"4640850","名古屋市千種区","今池","4-4-20",,,,,"●●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20200201","20200201","20200116",,"20200201","20210131","1","新規","新勧",,,
"1935200",,"現",,"4","133","0","4328","●●●●",,"●●●●●●●",,"4640064","名古屋市千種区","山門町","2-78-1",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20150401","20150401","20150401",,"20150401",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"6","12","0","4330","●●●●●",,"●●●●●●●●",,"4640052","名古屋市千種区","田代町四観音道西","5-7",,,,,"●●●●●●●●●●",,,,,,,"集金","000100","1","セット","現読","20200501","20200501","20200314",,"20200501","20210430","5","２継続","継続",,,
"1935200",,"現",,"8","56","0","4332","●●●●●●●●●●",,"●●●●●●●●●●●●●",,"4640082","名古屋市千種区","上野","2-7-5(サ-ビス)",,,,,,,,,,,,"その他","000201","3","朝刊単","現読","20011101","20011101","20011101",,"20011101",,"1","新規","新勧",,,
"1935200",,"現",,"4","79","0","4333","●●●●●●●●●●●",,"●●●●●●●",,"4640064","名古屋市千種区","山門町","1丁目（サ-ビス）",,,,,,,,,,,,"その他","000201","3","朝刊単","現読","20200101","20200101","20200101",,"20200101",,"97","その他","新勧",,,
"1935200",,"現",,"3","33","0","4345","●●●●●",,"●●●●●●●●●●",,"4640094","名古屋市千種区","赤坂町","4-63-5",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"自振","000201","3","朝刊単","現読","20200501","20200501","20200218",,"20200501","20210430","6","固継","固定継続",,,
"1935200",,"現",,"3","99","0","4347","●●●●●",,"●●●●●●●●",,"4640042","名古屋市千種区","南ヶ丘","1-10-62",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","20011001","20011001","20011001",,"20011001",,"1","新規","新勧",,,
"1935200",,"現",,"1","10","0","4355","●●●●●",,"●●●●●●●",,"4640096","名古屋市千種区","下方町","4-56-2",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"クレジット","000201","3","朝刊単","現読","20200601","20200601","20200313",,"20200601","20210531","6","固継","固定継続",,,
"1935200",,"現",,"6","75","0","4377","●●●●●●●●●●●",,"●●●●●●●●●●●●●",,"4640072","名古屋市千種区","振甫町","3-34▲4～9月▲",,,,,"●●●●●●●●●●",,,,,,,"振込","000201","3","朝刊単","現読","20011101","20011101","20011101",,"20011101",,"1","新規","新勧",,,
"1935200",,"現",,"8","93","0","4379","●●●●",,"●●●●●●●●",,"4640071","名古屋市千種区","若水","2-3-13",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20200204","20200204","20200204",,"20200204","20210228","1","新規","新勧",,,
"1935200",,"現",,"3","153","0","4387","●●●●●",,"●●●●●●●",,"4640017","名古屋市千種区","鍋屋上野字汁谷","3520-1",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000100","1","セット","現読","20130201","20130201","20130201",,"20130201",,"4","１継","一継",,,
"1935200",,"現",,"6","214","0","4392","●●●●●",,"●●●●●●●●",,"4640062","名古屋市千種区","向陽町","1-3-1",,,,,"●●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","20030901","20030901","20030901",,"20030901",,"1","新規","新勧",,,
"1935200",,"現",,"6","151","0","4396","●●●●●",,"●●●●●●●●",,"4640053","名古屋市千種区","田代町字岩谷","38-41",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000201","3","朝刊単","現読","20191201","20191201","20191113",,"20191201","20201130","6","固継","固定継続",,,
"1935200",,"現",,"6","62","0","4400","●●●●●●●●●●",,"●●●●●●●●",,"4640051","名古屋市千種区","田代町四観音道東","116-10",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20110601","20110601","20110601",,"20110601",,"6","固継","固定継続",,,
"1935200",,"現",,"5","153","0","4406","●●●●●",,"●●●●●●●",,"4640074","名古屋市千種区","仲田","2-18-23",,,,,"●●●●●●●●●●●",,,,,,,"クレジット","000100","1","セット","現読","20200206","20200206","20200205",,"20200206","20210228","16","ウェブ","新勧",,,
"1935200",,"現",,"3","46","0","4430","●●●●●",,"●●●●●●●●",,"4640094","名古屋市千種区","赤坂町","1-23-2",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"集金","000201","3","朝刊単","現読","20200101","20200101","20191214",,"20200101","20201231","6","固継","固定継続",,,
"1935200",,"現",,"4","114","0","4444","●●●●●",,"●●●●",,"4640841","名古屋市千種区","覚王山通","9-2",,,,,"●●●●●●●●●●",,,,,,,"集金","000100","1","セット","現読","20120501","20120501","20120501",,"20120501",,"6","固継","固定継続",,,
"1935200",,"現",,"4","59","0","4478","●●●●●",,"●●●●●●●●●●",,"4640065","名古屋市千種区","堀割町","2-19",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20200901","20200901","20200604",,"20200901","20210831","6","固継","固定継続",,,
"1935200",,"現",,"1","9","0","4489","●●●●",,"●●●●●●●●",,"4640096","名古屋市千種区","下方町","4-22",,,,,,,,,,,,"その他","000100","1","セット","現読","20020201","20020201","20020201",,"20020201",,"97","その他","新勧",,,
"1935200",,"現",,"10","167","0","4533","●●●●●",,"●●●●●●●",,"4640087","名古屋市千種区","清明山","1-5-1",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"クレジット","000201","3","朝刊単","現読","20200201","20200201","20191113",,"20200201","20210131","6","固継","固定継続",,,
"1935200",,"現",,"3","34","0","4538","●●●●",,"●●●●●●●●",,"4640094","名古屋市千種区","赤坂町","3-50-1",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20020315","20020315","20020315",,"20020315",,"1","新規","新勧",,,
"1935200",,"予",,"13","1","0","4572","●●●●●",,"●●●●●●●●",,"4640075","名古屋市千種区","内山","2-1-14",,,,,"●●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","予約","20210201","20210201","20200116",,"20210201","20210228","1","新規","新勧",,,
"1935200",,"現",,"6","155","0","4578","●●●●●",,"●●●●●●●●●●",,"4640054","名古屋市千種区","田代町字蝮池上","2-6",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20200401","20200401","20200109",,"20200401","20210331","6","固継","固定継続",,,
"1935200",,"現",,"6","173","0","4583","●●●●●",,"●●●●●●●",,"4640062","名古屋市千種区","向陽町","3-35-4",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","20020401","20020401","20020401",,"20020401",,"1","新規","新勧",,,
"1935200",,"現",,"6","140","0","4617","●●●●●",,"●●●●●●●●",,"4640072","名古屋市千種区","振甫町","4-6-4",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"集金","000201","3","朝刊単","現読","20200401","20200401","20200109",,"20200401","20210331","6","固継","固定継続",,,
"1935200",,"現",,"3","119","0","4633","●●●●●",,"●●●●●●●●●●●",,"4640043","名古屋市千種区","月ヶ丘","1-2-51",,,,,,,,,,,,"自振","000201","3","朝刊単","現読","20060501","20060501","20060501",,"20060501",,"4","１継","一継",,,
"1935200",,"現",,"8","134","0","4644","●●●●●",,"●●●●●●●",,"4640071","名古屋市千種区","若水","2-2",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20140401","20140401","20140401",,"20140401",,"6","固継","固定継続",,,
"1935200",,"現",,"10","23","0","4658","●●●●●",,"●●●●●●●●",,"4640083","名古屋市千種区","北千種","3-2",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000201","3","朝刊単","現読","20120401","20120401","20120401",,"20120401",,"4","１継","一継",,,
"1935200",,"現",,"6","187","0","4666","●●●●",,"●●●●●●●●",,"4640062","名古屋市千種区","向陽町","2-16-14",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"自振","000201","3","朝刊単","現読","20100901","20100901","20100901",,"20100901",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"6","127","0","4678","●●●●●●●●",,"●●●●●●●●",,"4640072","名古屋市千種区","振甫町","2-24-2(小学本社集金)",,,,,"●●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20060501","20060501","20060501",,"20060501",,"4","１継","一継",,,
"1935200",,"現",,"6","13","0","4680","●●●●●",,"●●●●●●",,"4640052","名古屋市千種区","田代町四観音道西","5-7",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","19970901","19970901","19970901",,"19970901",,"1","新規","新勧",,,
"1935200",,"現",,"10","113","0","4681","●●●●●",,"●●●●●●●●●",,"4640083","名古屋市千種区","北千種","1-9",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000201","3","朝刊単","現読","20200701","20200701","20200514",,"20200701","20210630","6","固継","固定継続",,,
"1935200",,"現",,"6","229","0","4720","●●●●●",,"●●●●●●●●",,"4640062","名古屋市千種区","向陽町","2-29-1",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000100","1","セット","現読","20080601","20080601","20080601",,"20080601",,"5","２継続","継続",,,
"1935200",,"現",,"6","26","0","4724","●●●●●",,"●●●●●●●",,"4640052","名古屋市千種区","田代町四観音道西","5-3",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20140401","20140401","20140401",,"20140401",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"5","90","0","4757","●●●●●",,"●●●●●●",,"4640073","名古屋市千種区","高見","2-9-5",,,,,"●●●●●●●●●●",,,,,,,"集金","000100","1","セット","現読","20100401","20100401","20100401",,"20100401",,"4","１継","一継",,,
"1935200",,"現",,"4","63","0","4791","●●●●",,"●●●●●●",,"4640064","名古屋市千種区","山門町","2-8",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000100","1","セット","現読","20020801","20020801","20020801",,"20020801",,"1","新規","新勧",,,
"1935200",,"現",,"3","187","0","4810","●●●●●",,"●●●●●●●",,"4640041","名古屋市千種区","霞ヶ丘","1-11-35",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","20020901","20020901","20020901",,"20020901",,"1","新規","新勧",,,
"1935200",,"現",,"4","83","0","4817","●●●●",,"●●●●●●",,"4640063","名古屋市千種区","西山元町","1-42-1",,,,,"●●●●●●●●●●","●●●●●●●●●●",,,,,,"クレジット","000100","1","セット","現読","20020901","20020901","20020901",,"20020901",,"1","新規","新勧",,,
"1935200",,"現",,"10","205","0","4851","●●●●●●",,"●●●●●●●●",,"4640087","名古屋市千種区","清明山","2-8-2◇◇◇◇◇◇◇",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","20121101","20121101","20121101",,"20121101",,"4","１継","一継",,,
"1935200",,"現",,"6","158","0","4860","●●●●●",,"●●●●●●●●",,"4640054","名古屋市千種区","田代町字蝮池上","2-60",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20131101","20131101","20131101",,"20131101",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"8","62","0","4874","●●●●●",,"●●●●●●●●",,"4640082","名古屋市千種区","上野","3-18-11",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"クレジット","000201","3","朝刊単","現読","20180801","20180801","20180731",,"20180801",,"2","起し","起し",,,
"1935200",,"現",,"8","57","0","4875","●●●●●",,"●●●●●●●●",,"4640082","名古屋市千種区","上野","3-18-13",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"自振","000201","3","朝刊単","現読","20150201","20150201","20150201",,"20150201",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"6","176","0","4904","●●●●●",,"●●●●●●●●",,"4640062","名古屋市千種区","向陽町","3-23",,,,,"●●●●●●●●●●●",,,,,,,"集金","000100","1","セット","現読","20200301","20200301","20200129",,"20200301","20210228","6","固継","固定継続",,,
"1935200",,"現",,"3","56","0","4917","●●●●●●",,"●●●●●●●",,"4640094","名古屋市千種区","赤坂町","2-48-1",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000201","3","朝刊単","現読","20030201","20030201","20030201",,"20030201",,"1","新規","新勧",,,
"1935200",,"現",,"3","170","0","4977","●●●●●",,"●●●●●●●●",,"4640041","名古屋市千種区","霞ヶ丘","2-4-4",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20100901","20100901","20100901",,"20100901",,"4","１継","一継",,,
"1935200",,"現",,"6","189","0","4992","●●●●●",,"●●●●●●●●",,"4640062","名古屋市千種区","向陽町","2-16-14",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","20100101","20100101","20100101",,"20100101",,"6","固継","固定継続",,,
"1935200",,"現",,"6","184","0","4994","●●●●●",,"●●●●●●●",,"4640062","名古屋市千種区","向陽町","2-26-2",,,,,"●●●●●●●●●●",,,,,,,"クレジット","000201","3","朝刊単","現読","20150101","20150101","20150101",,"20150101",,"11","銘柄変更","固定継続",,,
"1935200",,"現",,"4","24","0","5042","●●●●",,"●●●●●●●●",,"4640057","名古屋市千種区","法王町","2-11-2",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"クレジット","000100","1","セット","現読","20200301","20200301","20191226",,"20200301","20210228","6","固継","固定継続",,,
"1935200",,"現",,"3","48","0","5046","●●●●●",,"●●●●●●●●●",,"4640094","名古屋市千種区","赤坂町","1-39-1",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"自振","000201","3","朝刊単","現読","20200401","20200401","20200109",,"20200401","20210331","6","固継","固定継続",,,
"1935200",,"現",,"6","100","0","5062","●●●●●",,"●●●●●●",,"4640071","名古屋市千種区","若水","3-19-24",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20071101","20071101","20071101",,"20071101",,"5","２継続","継続",,,
"1935200",,"予",,"10","1","0","5063","●●●●●●●",,"●●●●●●●●",,"4640086","名古屋市千種区","萱場","1-3-6▲5,6,7,8月▲",,,,,"●●●●●●●●●●",,,,,,,"その他","000201","3","朝刊単","予約","20201205","20201205","20200827",,"20201205","20210331","2","起し","起し",,,
"1935200",,"現",,"4","111","0","5079","●●●●●",,"●●●●●●●",,"4640841","名古屋市千種区","覚王山通","9-2",,,,,"●●●●●●●●●●",,,,,,,"自振","000201","3","朝刊単","現読","20030401","20030401","20030401",,"20030401",,"1","新規","新勧",,,
"1935200",,"現",,"3","96","0","5088","●●●●●",,"●●●●●●●●",,"4640043","名古屋市千種区","月ヶ丘","3-5-19",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20200701","20200701","20200514",,"20200701","20210630","5","２継続","継続",,,
"1935200",,"予",,"8","9999","99","5097","●●●●●●●●●",,"●●●●●●●●●",,"4640082","名古屋市千種区","上野","1-2-17",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","予約","20210101","20210101","20200204","20210101","20210101","20211231","1","新規","新勧",,,
"1935200",,"現",,"6","195","0","5114","●●●●●●",,"●●●●●●●",,"4640062","名古屋市千種区","向陽町","3-5◇◇◇◇◇◇◇",,,,,"●●●●●●●●●●●",,,,,,,"クレジット","000201","3","朝刊単","現読","20200901","20200901","20200603",,"20200901","20210831","5","２継続","継続",,,
"1935200",,"現",,"3","155","0","5116","●●●●●",,"●●●●●●●",,"4640017","名古屋市千種区","鍋屋上野字汁谷","3520-1",,,,,"●●●●●●●●●●●","●●●●●●●●●●",,,,,,"クレジット","000201","3","朝刊単","現読","20200101","20200101","20191211",,"20200101","20201231","6","固継","固定継続",,,
"1935200",,"現",,"3","155","0","5116","●●●●●",,"●●●●●●●",,"4640017","名古屋市千種区","鍋屋上野字汁谷","3520-1",,,,,"●●●●●●●●●●●","●●●●●●●●●●",,,,,,"クレジット","001201","9","小学生","現読","20200401","20200401","20200407",,"20200401",,"97","その他","新勧",,,
"1935200",,"現",,"6","72","0","5131","●●●●●",,"●●●●●●",,"4640052","名古屋市千種区","田代町四観音道西","15-41",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20030501","20030501","20030501",,"20030501",,"1","新規","新勧",,,
"1935200",,"現",,"3","102","0","5137","●●●●●",,"●●●●●●●",,"4640043","名古屋市千種区","月ヶ丘","3-3-8",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20191001","20191001","20190710","20200930","20191001","20200930","6","固継","固定継続",,,
"1935200",,"予",,"3","102","0","5137","●●●●●",,"●●●●●●●",,"4640043","名古屋市千種区","月ヶ丘","3-3-8",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","予約","20201001","20201001","20200721",,"20201001","20210930","6","固継","固定継続",,,
"1935200",,"現",,"6","221","0","5158","●●●●",,"●●●●●●●",,"4640062","名古屋市千種区","向陽町","1-20-13",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","20200501","20200501","20200314",,"20200501","20210430","6","固継","固定継続",,,
"1935200",,"現",,"5","19","0","5197","●●●●●",,"●●●●●●●",,"4640066","名古屋市千種区","池下町","2-62-2",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20040701","20040701","20040701",,"20040701",,"1","新規","新勧",,,
"1935200",,"現",,"6","32","0","5198","●●●●●",,"●●●●●●●●",,"4640052","名古屋市千種区","田代町四観音道西","13-1",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20091001","20091001","20091001",,"20091001",,"5","２継続","継続",,,
"1935200",,"現",,"6","96","0","5203","●●●●●",,"●●●●●●●●●",,"4640072","名古屋市千種区","振甫町","2-11",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","20030601","20030601","20030601",,"20030601",,"1","新規","新勧",,,
"1935200",,"現",,"1","17","0","5207","●●●●●",,"●●●●●●●●●",,"4640096","名古屋市千種区","下方町","1-42",,,,,"●●●●●●●●●●",,,,,,,"その他","000100","1","セット","現読","20050401","20050401","20050401",,"20050401",,"1","新規","新勧",,,
"1935200",,"現",,"6","222","0","5259","●●●●●",,"●●●●●●●●",,"4640062","名古屋市千種区","向陽町","1-20-23",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","20050201","20050201","20050201",,"20050201",,"1","新規","新勧",,,
"1935200",,"現",,"5","89","0","5260","●●●●●",,"●●●●●●●",,"4640073","名古屋市千種区","高見","2-9-5",,,,,"●●●●●●●●●●",,,,,,,"自振","000100","1","セット","現読","20191201","20191201","20191122",,"20191201","20201130","6","固継","固定継続",,,
"1935200",,"現",,"4","82","0","5281","●●●●●",,"●●●●●●●●●",,"4640063","名古屋市千種区","西山元町","1-18-3",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"自振","000100","1","セット","現読","20200401","20200401","20200109",,"20200401","20210331","6","固継","固定継続",,,
"1935200",,"現",,"10","147","0","5290","●●●●●",,"●●●●●●●",,"4640086","名古屋市千種区","萱場","2-5-25",,,,,"●●●●●●●●●●","●●●●●●●●●●",,,,,,"自振","000201","3","朝刊単","現読","20200201","20200201","20191226",,"20200201","20210131","6","固継","固定継続",,,
"1935200",,"現",,"6","79","0","5295","●●●●●",,"●●●●●●●",,"4640072","名古屋市千種区","振甫町","3-36-1",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"集金","000201","3","朝刊単","現読","20190406","20190406","20190406",,"20190406",,"2","起し","起し",,,
"1935200",,"予",,"4","1","0","5296","●●●●●",,"●●●●●●",,"4640064","名古屋市千種区","山門町","1-48-7",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","予約","20210401","20210401","20200212",,"20210401","20210930","1","新規","新勧",,,
"1935200",,"現",,"4","77","0","5394","●●●●●",,"●●●●●●●●●",,"4640064","名古屋市千種区","山門町","1-54",,,,,"●●●●●●●●●●",,,,,,,"集金","000201","3","朝刊単","現読","20200213","20200213","20200212",,"20200213","20210228","1","新規","新勧",,,
"1935200",,"現",,"6","34","0","5403","●●●●●",,"●●●●●●●●●",,"4640052","名古屋市千種区","田代町四観音道西","13-1",,,,,"●●●●●●●●●●","●●●●●●●●●●●",,,,,,"集金","000201","3","朝刊単","現読","20120201","20120201","20120208",,"20120201",,"44","休み明け","起し",,,
"1935200",,"現",,"6","213","0","5412","●●●●●",,"●●●●●●●●",,"4640062","名古屋市千種区","向陽町","1-3-1",,,,,"●●●●●●●●●●●","●●●●●●●●●●",,,,,,"集金","000201","3","朝刊単","現読","20191001","20191001","20190603","20200930","20191001","20200930","6","固継","固定継続",,,
"1935200",,"予",,"6","213","0","5412","●●●●●",,"●●●●●●●●",,"4640062","名古屋市千種区","向陽町","1-3-1",,,,,"●●●●●●●●●●●","●●●●●●●●●●",,,,,,"集金","000201","3","朝刊単","予約","20201001","20201001","20200721",,"20201001","20210930","6","固継","固定継続",,,
